,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,MK
EEG Cp1,-0.21597975449746593,0.09364426261773236,0.6738927920656292,0.9057324447582124,0.5876500439914415,0.10156548959208808,0.27119350025465155,0.6472131701749286,0.3869263606098572,0.19111062146299587,1.0,0.7307091366712652,0.14954471353803328,-0.366483047079617,0.05416863797992738,0.7614454218943465,-0.36118707446457987,0.05714559044890124,0.4451413158323241,0.3863744806368522,-0.19396028698665307,-0.04471736761625297,0.24092837022639033,-0.021960494809817887,-0.11826656435612709,0.5502355583500438,0.1553798497991337,-0.0717870674611757,,,0.019692588417405163,0.03277648052945697,-0.35078180452913554,0.07323628517315735,0.07189770074151476,0.0180330420936172
EEG Cp5,0.0413391078797562,0.3641501583274569,0.826925352965491,0.8275352082021249,0.6157024639830967,0.3119581391183232,0.3277673826812108,0.7851903989968863,0.5226646060601021,0.39825764570813943,0.7307091366712652,1.0,0.39092925860927774,-0.018487330002204868,0.07432153034239751,0.3771457057781533,-0.2101963480551682,0.004570803389510901,0.20632963179200758,0.3422706743942455,-0.10819892243833815,0.0297684608870627,0.299596378911728,-0.011600338468185254,-0.05294560729013144,0.220527767315173,0.11065557558663945,0.03814844905156215,,,0.07287254989127787,0.07087510604510192,-0.1422975024279357,0.02163613862132934,0.020120583750350966,0.016825134132802233
EEG F9,0.4308860057840728,0.6006801807461886,0.37653174212133994,0.265335384097688,0.33505435742377354,0.8768709214802376,0.6843310354327244,0.4266509100746544,0.4261625804060616,0.7290246169303377,0.14954471353803328,0.39092925860927774,1.0,0.29295273619789386,0.0411176289602442,0.044604207565360134,-0.1222070895844611,-0.04650883368273487,0.061765638848824904,0.2438721631983129,-0.0636956138258961,0.13215087556174512,0.2535987591841936,0.0022965558532638884,-0.03091471586041425,-0.013641278704171533,0.03736681123359661,0.17106530588714466,,,0.1455738825120853,0.14108780346136693,0.06475382513667093,-0.030925193404213517,-0.032946081741737986,0.02665504315395904
EEG Fz,0.7265347093267072,0.5614431243779346,0.031971240855400436,-0.2297109024444246,-0.174959918781181,0.3658853884068264,0.2312628848202174,-0.09538355306989789,0.3432041789693355,0.3497103956295622,-0.366483047079617,-0.018487330002204868,0.29295273619789386,1.0,0.0855494603705707,-0.37488074852816944,0.36495718172058117,-0.10934484729049918,-0.22802769653392607,-0.09648501400282715,0.21322007550923386,0.06689529877560073,-0.04290320273899877,0.06199799638990743,0.07192006274567378,-0.3790002352045698,0.02207170047195109,0.12129475453582898,,,0.08530372258576842,-0.015556792690924675,0.6586236198157948,0.06152569271365829,0.060022192675559145,-0.027785454957055575
EEG Cz,-0.036703795786533634,0.007976129163099883,0.04399341958093534,-0.006940208771280465,0.012882119811573865,0.012070002259870184,0.04114698689908978,0.004331398148045329,0.16780844799322234,0.003746860201299899,0.05416863797992738,0.07432153034239751,0.0411176289602442,0.0855494603705707,1.0,0.11179233982506798,0.01047274060717077,0.09628469766270349,0.2712830970695766,0.03601050025513341,-0.03773939285078833,-0.04991882637480373,0.0767022518648942,0.6446845576419948,0.14298913178789313,0.23991176769213152,0.371012469260298,-0.030359472420539747,,,0.323409279776329,0.028509845647950848,-0.03965892356864545,0.5552557603171129,0.5479651852489295,-0.015287297117835923
EEG Pz,-0.2725223101110873,-0.16380430040768615,0.25825135526394166,0.6992344349992914,0.45954987615728876,0.013648818604306666,0.1346658742014444,0.39791534907486686,0.039330009782047703,0.026376973436073033,0.7614454218943465,0.3771457057781533,0.044604207565360134,-0.37488074852816944,0.11179233982506798,1.0,-0.1513380974880575,0.34326411739865775,0.7629475610229322,0.48693492936579996,-0.04886634416509335,0.08153080413786928,0.352164302901299,0.0855459610063812,0.07414557367102637,0.8239664920654748,0.3839560108974481,0.043560046332640066,,,0.07440599103574436,0.032294510517636744,-0.23816961175632725,0.13285349378256567,0.12692553056736697,-0.00018153748564595136
EEG F4,0.19145141333626237,-0.15061492539322724,-0.31443083972887487,-0.23028518464154327,0.005802907508571297,-0.12784579406881325,-0.11800384435451985,-0.08793367899245312,-0.3660088545214508,-0.14698169419501397,-0.36118707446457987,-0.2101963480551682,-0.1222070895844611,0.36495718172058117,0.01047274060717077,-0.1513380974880575,1.0,0.5623846358005304,0.16802352639079557,0.05788281073891103,0.6273950665095767,0.5246826528030972,0.32561779571515365,0.22151369367980508,0.7051554285167532,0.08380185786716333,0.2576341563086938,0.5743344274321315,,,0.025431545701587316,-0.019736586580720115,0.6609476348554257,0.020755935094713664,0.018600589357347826,-0.011870014376216041
EEG C4,-0.16232278058433586,-0.26327505062002143,-0.112040238521235,0.10622723912264466,0.24808054494494228,-0.11993554192169527,-0.08045001111461131,0.129637923166223,-0.34872280427551633,-0.14467059640364874,0.05714559044890124,0.004570803389510901,-0.04650883368273487,-0.10934484729049918,0.09628469766270349,0.34326411739865775,0.5623846358005304,1.0,0.6301494766200224,0.37131154486794105,0.29986138949296887,0.31549694483187934,0.606829766396277,0.23548055685531583,0.7567068000627616,0.6400868838926157,0.6120991404011089,0.3889310168431323,,,0.15281205352848432,0.12521507621462005,0.158790665075887,0.05941369618515565,0.05623281118410082,0.002894274648364289
EEG P4,-0.20132278596591988,-0.2163448720499064,0.062156984381453055,0.4220401878317804,0.4109443483501436,-0.007905557722307107,0.08889056026428618,0.27999305534859925,-0.1146937731107661,-0.029767309486666397,0.4451413158323241,0.20632963179200758,0.061765638848824904,-0.22802769653392607,0.2712830970695766,0.7629475610229322,0.16802352639079557,0.6301494766200224,1.0,0.5015924051895896,0.19450310455650005,0.26453753003861785,0.5882466073959995,0.3476401322197821,0.3742176580714941,0.8558150374345425,0.615573690253198,0.2873514092794369,,,0.20920322424870721,0.07647016173602837,-0.01769252280507424,0.2865129785785554,0.2804256079558912,0.016441754536812406
EEG O2,-0.04436965470875613,0.031504698268276184,0.22924747588465252,0.5282037656566656,0.6056312736492752,0.19076923173270843,0.26940290074848816,0.591660907941711,-0.0008125932898603878,0.23313684944895674,0.3863744806368522,0.3422706743942455,0.2438721631983129,-0.09648501400282715,0.03601050025513341,0.48693492936579996,0.05788281073891103,0.37131154486794105,0.5015924051895896,1.0,0.1274375360853216,0.2920406036837465,0.7048813361218407,-0.07384903050145199,0.17028343602371396,0.5536061043997709,0.2646965325704081,0.25803725204410566,,,0.049250500145689165,0.010345438195495361,-0.015436458624105604,0.010496546548660859,0.008775358517980742,0.010962059878430717
EEG F8,0.1522676739550551,-0.1526932286874597,-0.219461929672788,-0.08011568148616563,0.15275236024222846,-0.0907198585736429,-0.018709076700465677,0.05980340756793713,-0.3019010816758189,-0.08708080085988917,-0.19396028698665307,-0.10819892243833815,-0.0636956138258961,0.21322007550923386,-0.03773939285078833,-0.04886634416509335,0.6273950665095767,0.29986138949296887,0.19450310455650005,0.1274375360853216,1.0,0.7016473155336586,0.3599577092123068,0.11358318516541713,0.3519996735732606,0.1099925581709825,0.22226255555651636,0.8301344351144883,,,-0.015037732222244868,0.023767526277681136,0.6127083399549796,0.03648408234487396,0.034139626751943895,0.004060402252113975
EEG T4,0.04874287431946436,-0.10827878762340812,-0.0924821328895129,0.07861867422420887,0.30331775447745524,0.05913919745815253,0.08727850840095842,0.2241624160409864,-0.24290378902262477,0.025398605012842846,-0.04471736761625297,0.0297684608870627,0.13215087556174512,0.06689529877560073,-0.04991882637480373,0.08153080413786928,0.5246826528030972,0.31549694483187934,0.26453753003861785,0.2920406036837465,0.7016473155336586,1.0,0.4737617062427916,0.06986606713805935,0.4517801352800421,0.19443604183223892,0.1764853001325672,0.7471788705271583,,,-0.0006978835102447287,0.05689547619117136,0.357853904522089,-0.00764737323290522,-0.010580399880187559,0.03786210017054457
EEG T6,-0.00734879522652979,-0.016247305321883572,0.16185594271307213,0.4059832375563856,0.6970752843612349,0.152168024655861,0.20859047704497083,0.5603253078228344,-0.10404150777205967,0.14086107078253626,0.24092837022639033,0.299596378911728,0.2535987591841936,-0.04290320273899877,0.0767022518648942,0.352164302901299,0.32561779571515365,0.606829766396277,0.5882466073959995,0.7048813361218407,0.3599577092123068,0.4737617062427916,1.0,0.12189897327213933,0.39454729703878805,0.5274805521067951,0.47323586316321237,0.5405808967029093,,,0.16833680470283763,0.08345951417315618,0.16814912979155272,0.0547876390159385,0.05113125176419201,0.04886231435093307
EEG Fc2,0.0010441789185414805,-0.08047850500553094,-0.07705820943647258,-0.08397216034182987,0.026864659868960823,-0.06260281733034774,-0.02767792349505572,-0.05307310666502254,0.022873102252394948,-0.07804385078960856,-0.021960494809817887,-0.011600338468185254,0.0022965558532638884,0.06199799638990743,0.6446845576419948,0.0855459610063812,0.22151369367980508,0.23548055685531583,0.3476401322197821,-0.07384903050145199,0.11358318516541713,0.06986606713805935,0.12189897327213933,1.0,0.34875859099310347,0.27421801895987663,0.43543295489812367,0.12561464471937336,,,0.26414014533931957,0.019076027656818224,0.08924729958837593,0.5091982721222565,0.5021066742079268,0.01951166440613986
EEG Fc6,-0.0192875642415367,-0.17277661063965224,-0.15796674524517476,-0.05844248042648015,0.12901151354308274,-0.0901485811187258,-0.03720330447814022,0.04555791664587538,-0.26877568224361204,-0.0937948261711636,-0.11826656435612709,-0.05294560729013144,-0.03091471586041425,0.07192006274567378,0.14298913178789313,0.07414557367102637,0.7051554285167532,0.7567068000627616,0.3742176580714941,0.17028343602371396,0.3519996735732606,0.4517801352800421,0.39454729703878805,0.34875859099310347,1.0,0.3299029545306739,0.4681016129826712,0.4286465258513101,,,0.12183860070435466,0.06972770294985166,0.2965771646802432,0.14871797354280863,0.14382492404624794,0.01569417915690646
EEG Cp2,-0.2868579484729867,-0.2865806872406101,0.08678455574619749,0.48524196957230126,0.4167613108578053,-0.08130667878824045,0.029343032476662423,0.3034586921898277,-0.15047507568532845,-0.07614942981483397,0.5502355583500438,0.220527767315173,-0.013641278704171533,-0.3790002352045698,0.23991176769213152,0.8239664920654748,0.08380185786716333,0.6400868838926157,0.8558150374345425,0.5536061043997709,0.1099925581709825,0.19443604183223892,0.5274805521067951,0.27421801895987663,0.3299029545306739,1.0,0.5390757736346504,0.18863355076119637,,,0.12093855244825076,0.07109630073194334,-0.12716582655025352,0.23126044134697318,0.2265358781325353,-0.01162718733551206
EEG Cp6,-0.10209788177380714,-0.12345630149777466,0.0020126970037070554,0.14360326866482676,0.2107863248648697,-0.004411960659633448,0.05891772746782454,0.14151523661806875,-0.05423304050567804,-0.03386739542484736,0.1553798497991337,0.11065557558663945,0.03736681123359661,0.02207170047195109,0.371012469260298,0.3839560108974481,0.2576341563086938,0.6120991404011089,0.615573690253198,0.2646965325704081,0.22226255555651636,0.1764853001325672,0.47323586316321237,0.43543295489812367,0.4681016129826712,0.5390757736346504,1.0,0.3067403023184639,,,0.23328069632177406,0.13120811599660823,0.07811760689694898,0.2934932926726671,0.2846971477459524,0.010368870420615192
EEG F10,0.07224922602877666,-0.08287142321185142,-0.08445408807623693,0.06047352375174856,0.34025528054880033,0.08120058154209643,0.1383054510726838,0.23766859987758313,-0.24121843722815936,0.05026882113396579,-0.0717870674611757,0.03814844905156215,0.17106530588714466,0.12129475453582898,-0.030359472420539747,0.043560046332640066,0.5743344274321315,0.3889310168431323,0.2873514092794369,0.25803725204410566,0.8301344351144883,0.7471788705271583,0.5405808967029093,0.12561464471937336,0.4286465258513101,0.18863355076119637,0.3067403023184639,1.0,,,0.08706925507343616,0.0765467063180531,0.46730758939894984,-0.005629306595795252,-0.00933014854016131,0.027059059069352253
SPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.004447907576551438,0.0730459930641474,0.06351801413869484,-0.013430401207092161,0.05586692747177858,0.07494537430595756,0.017024012968681227,0.04299054523458387,0.1046324062560465,0.011209185977935635,0.019692588417405163,0.07287254989127787,0.1455738825120853,0.08530372258576842,0.323409279776329,0.07440599103574436,0.025431545701587316,0.15281205352848432,0.20920322424870721,0.049250500145689165,-0.015037732222244868,-0.0006978835102447287,0.16833680470283763,0.26414014533931957,0.12183860070435466,0.12093855244825076,0.23328069632177406,0.08706925507343616,,,1.0,0.32603834347480093,0.028769143171385306,0.34425962036121877,0.3404574110382472,0.01997823914418918
2,0.01582429219420588,0.05143803935676508,0.061078906387531384,0.048394633438268,0.000162222271759258,0.07281053383798705,0.01406948146082633,0.03363271363349141,0.06085681199392019,0.028397070987489833,0.03277648052945697,0.07087510604510192,0.14108780346136693,-0.015556792690924675,0.028509845647950848,0.032294510517636744,-0.019736586580720115,0.12521507621462005,0.07647016173602837,0.010345438195495361,0.023767526277681136,0.05689547619117136,0.08345951417315618,0.019076027656818224,0.06972770294985166,0.07109630073194334,0.13120811599660823,0.0765467063180531,,,0.32603834347480093,1.0,-0.026652347911650776,-0.04003143738548217,-0.04104803511366032,-0.0028771161900993155
EEG FP2,0.7062883692869316,0.17162085157894225,-0.1841985119431294,-0.2285175799993814,-0.039576404471123816,0.12976102487928132,0.022727130425582373,-0.08507638318489372,-0.08260103859629218,0.06691114564717739,-0.35078180452913554,-0.1422975024279357,0.06475382513667093,0.6586236198157948,-0.03965892356864545,-0.23816961175632725,0.6609476348554257,0.158790665075887,-0.01769252280507424,-0.015436458624105604,0.6127083399549796,0.357853904522089,0.16814912979155272,0.08924729958837593,0.2965771646802432,-0.12716582655025352,0.07811760689694898,0.46730758939894984,,,0.028769143171385306,-0.026652347911650776,1.0,0.02483786816312804,0.023844804581931146,-0.024270425900388363
EEG P9,-0.038354813338366996,-0.07123002975561735,-0.010981111953929345,-0.020857907723823708,0.02974336962520582,-0.04379534723607413,-0.005307262411562102,-0.01937530475005878,0.06846752526286677,-0.04104020054697709,0.07323628517315735,0.02163613862132934,-0.030925193404213517,0.06152569271365829,0.5552557603171129,0.13285349378256567,0.020755935094713664,0.05941369618515565,0.2865129785785554,0.010496546548660859,0.03648408234487396,-0.00764737323290522,0.0547876390159385,0.5091982721222565,0.14871797354280863,0.23126044134697318,0.2934932926726671,-0.005629306595795252,,,0.34425962036121877,-0.04003143738548217,0.02483786816312804,1.0,0.9991548568298347,0.02753020289481026
EEG P10,-0.03820492976405636,-0.07191145225084854,-0.01193507579705788,-0.021866758923707954,0.0295381257603245,-0.04646961020044186,-0.007784153885383507,-0.019885981059349595,0.06639214065851516,-0.04344594428552231,0.07189770074151476,0.020120583750350966,-0.032946081741737986,0.060022192675559145,0.5479651852489295,0.12692553056736697,0.018600589357347826,0.05623281118410082,0.2804256079558912,0.008775358517980742,0.034139626751943895,-0.010580399880187559,0.05113125176419201,0.5021066742079268,0.14382492404624794,0.2265358781325353,0.2846971477459524,-0.00933014854016131,,,0.3404574110382472,-0.04104803511366032,0.023844804581931146,0.9991548568298347,1.0,0.026244731530261953
MK,-0.004799424771245724,0.0015158659073547104,0.012168471862459684,0.018580228405998846,0.046389734533115484,0.016253084044015043,0.007364082837950224,0.007261598637213221,0.004987234476185584,0.007831293154009258,0.0180330420936172,0.016825134132802233,0.02665504315395904,-0.027785454957055575,-0.015287297117835923,-0.00018153748564595136,-0.011870014376216041,0.002894274648364289,0.016441754536812406,0.010962059878430717,0.004060402252113975,0.03786210017054457,0.04886231435093307,0.01951166440613986,0.01569417915690646,-0.01162718733551206,0.010368870420615192,0.027059059069352253,,,0.01997823914418918,-0.0028771161900993155,-0.024270425900388363,0.02753020289481026,0.026244731530261953,1.0
