,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG Fp2,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,MK
EEG F8,0.08254117412139594,-0.18864603501593927,-0.09245742831875804,0.022462954566145985,0.13688314383811673,0.10339115879549332,0.1561171908970646,0.128941727491073,-0.15021046202125657,0.0013147024866894917,-0.0095547295392894,-0.017561315767148023,0.19140757461159885,-0.3334284661501077,-0.08873976697170706,0.03737070202729717,0.37333645142096716,0.1580517251696425,0.09614410700586228,0.1295049179610493,0.18132933911679341,1.0,0.529289862350451,0.30889042267720673,-0.05284492866213731,0.5651989676835113,0.03450638271025374,0.22803232146066058,0.8030334291364375,,,0.2831483550965308,0.005586609987121759,0.007513726977812777
EEG T4,-0.3952730790039656,-0.005438558577680812,0.3454105524300017,0.4594772887914528,0.5638449248522701,0.1769573438709708,0.3558649567852061,0.49385366048762874,0.3029632615273698,0.24943039697730443,0.460868753628459,0.3800458062337603,0.40091777798425143,0.003919309753394783,0.413471234524345,0.5155476176404215,-0.2589469459440428,0.324723073424535,0.5720691193149162,0.6581711166610511,0.6545150446735543,0.529289862350451,1.0,0.7920173045130928,0.4507949491268261,0.8659187565474716,0.5392769975134998,0.7067425295700279,0.7225533269536857,,,0.5432368167112961,0.05375310425074762,0.008432592657181938
EEG T6,-0.4982702336014148,0.12204191200182586,0.5319976275746052,0.6687171042368625,0.7891692532272812,0.2471770785482939,0.46325332599365926,0.6893475406557537,0.47359432232097953,0.39643926655862244,0.6659291661777724,0.5643247499493378,0.5214710957668925,0.03242085253193194,0.5857579358484395,0.7258505634187161,-0.4783606206658333,0.27136867697950773,0.7249382269504526,0.8683422276921965,0.8877730267430348,0.30889042267720673,0.7920173045130928,1.0,0.5879877431251175,0.7104421028180625,0.7397294748634845,0.8955929356451373,0.658169962684392,,,0.7027589891415402,0.10138895863042537,-0.01381250850026624
EEG Fc2,-0.8246424504316533,0.2645054000674794,0.7330071346586889,0.7355115510204963,0.6882099017998811,-0.03261325279732229,0.2683383834470704,0.5566059915507942,0.8048656758867142,0.3394598449082415,0.8127387809146611,0.5989842349211969,0.22642628466436596,0.6112311007765026,0.9112775111436994,0.8218748263701956,-0.7114477927473208,0.5151909489135004,0.9153511467096125,0.8278763806573914,0.6992360239580324,-0.05284492866213731,0.4507949491268261,0.5879877431251175,1.0,0.5177416290015657,0.8934707857965661,0.7206357563227671,0.2742720958288227,,,0.40529841222098395,0.03616974084449182,-0.01858374848697985
EEG Fc6,-0.4386222037551806,-0.03686291727312856,0.32805959056812606,0.41602529459858184,0.49376680267123757,0.10323824422842558,0.2704000527452972,0.42164849967954743,0.3048422062121176,0.18343471836098624,0.4309749461216895,0.33233157606704367,0.307655046804631,0.0768646265818691,0.42843362366447013,0.4834635378603913,-0.18004386801655997,0.5434002805091717,0.6458964457558812,0.638409200063534,0.5827942258398318,0.5651989676835113,0.8659187565474716,0.7104421028180625,0.5177416290015657,1.0,0.5388617231886994,0.7263088158218785,0.7059195338884912,,,0.479633181479656,0.03435280840127722,0.003242616061824583
EEG Cp2,-0.736684714302023,0.3068468758352249,0.8153032330453703,0.8864595673896616,0.87878646081646,0.12190122390577936,0.43687955028122677,0.7356723395730879,0.8206169354716902,0.4742430245394216,0.9396781304060076,0.7322492958521184,0.4033541999542193,0.33862673614391603,0.9342914449746494,0.9702393527464831,-0.7541713449934502,0.29681262196187314,0.8904318774008531,0.9497586568748864,0.8988878109590626,0.03450638271025374,0.5392769975134998,0.7397294748634845,0.8934707857965661,0.5388617231886994,1.0,0.7937159636248773,0.42241030602238133,,,0.5572685376306138,0.06340372427584304,-0.019855851195473142
EEG Cp6,-0.6096041686205644,0.06154219822273766,0.5149531518914259,0.619018635045894,0.7004821367141976,0.12484393699948718,0.34601911828915133,0.5764696459064964,0.4932698396422195,0.29806375068263763,0.6537215074149499,0.4998564250761624,0.37437478778966304,0.16402436353833363,0.6428888358002022,0.7220233720209003,-0.49284461926416867,0.44133581250089166,0.8758891728971226,0.9195577766453112,0.8205183922830291,0.22803232146066058,0.7067425295700279,0.8955929356451373,0.7206357563227671,0.7263088158218785,0.7937159636248773,1.0,0.5455699361103016,,,0.5681577125702811,0.06691315492407957,-0.006559609265139856
EEG F10,-0.19215317324096598,0.07695490481740132,0.3092446028510613,0.4411905303758644,0.562026896211718,0.31131596571588815,0.45430479103073607,0.540769382338043,0.23469884218187678,0.3301441604781891,0.4045236663436723,0.38388290337258024,0.5275426581301608,-0.1766629046535627,0.29520191501567644,0.4451286426760378,-0.08511864908029596,0.21372917165480013,0.40879081692946173,0.5064013789736277,0.5885884821315923,0.8030334291364375,0.7225533269536857,0.658169962684392,0.2742720958288227,0.7059195338884912,0.42241030602238133,0.5455699361103016,1.0,,,0.6280023375924229,0.03572929560256939,-0.008358481256577517
SPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.3157553678564887,0.28470445622375024,0.5379044107613369,0.6431156079860304,0.7514583054056009,0.4176196574574255,0.5649754151228636,0.7607206964708916,0.4549569622127893,0.5285081485315706,0.5937228383439486,0.6151860549678282,0.661757218379513,-0.02622551214528239,0.4770352859381995,0.603557313912542,-0.41025216347127863,0.10650073224054428,0.45823744982439074,0.6057247715219692,0.7193030542411583,0.2831483550965308,0.5432368167112961,0.7027589891415402,0.40529841222098395,0.479633181479656,0.5572685376306138,0.5681577125702811,0.6280023375924229,,,1.0,0.09004802441371963,-0.004218636723395359
2,-0.02124518757128749,0.05394790644348085,0.07658683830986963,0.0999429085808767,0.13137251183199722,0.05714981308844743,0.07807321571375479,0.1266151054042525,0.055457135487325726,0.07657463725292758,0.08468477123037653,0.09506914611042362,0.06526840803833396,-0.018843222339780634,0.060358780559757845,0.08829858288948478,-0.05869902852793169,-0.008523152866180198,0.04570804671001322,0.0795847423927676,0.11201558666162191,0.005586609987121759,0.05375310425074762,0.10138895863042537,0.03616974084449182,0.03435280840127722,0.06340372427584304,0.06691315492407957,0.03572929560256939,,,0.09004802441371963,1.0,0.005727866163845518
MK,0.03168142249340117,-0.024975567408358428,-0.02676822055664895,-0.019232290227592652,-0.015485207655864128,-0.00644136815612205,0.01494206933797249,-0.010729111549570493,-0.030519913768090365,-0.0003868258784087115,-0.02147756131280988,-0.023570875424272802,-0.005894090813531508,-0.030118634330890584,-0.021464563956719085,-0.01457828087636985,0.01984009525191187,-0.01310656110091386,-0.014104884377202693,-0.012692908228866073,-0.01633159309415915,0.007513726977812777,0.008432592657181938,-0.01381250850026624,-0.01858374848697985,0.003242616061824583,-0.019855851195473142,-0.006559609265139856,-0.008358481256577517,,,-0.004218636723395359,0.005727866163845518,1.0
