,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG Fp2,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,MK
EEG Cp1,-0.07440062551002348,0.48116551082612147,0.9555255339430754,0.9761008776361259,0.9228741287177907,0.10990808317415608,0.5441612850201242,0.8104688236571348,0.9027751920915523,0.667294880081734,1.0,0.8763566580364193,0.42505760450435676,0.29688111218338675,0.9562866447623335,0.9837528002134881,-0.6480080740817398,0.1488512710070555,0.531800532551262,0.8415738142498277,0.8647467895475275,0.09002329496001416,0.4233022915543084,0.6283346259841023,0.5151133219067162,0.39064682046572835,0.9445298245135402,0.603567781849308,0.39898006345808745,,,0.5520772466938736,0.09066097273576182,-0.008730123027065299
EEG Cp5,-0.05375727749426398,0.5592370372957526,0.9122019103225226,0.9208584507562578,0.8533163771540476,0.3340813319660283,0.6220637398901651,0.8338412010493395,0.7997820214048035,0.8064011687120399,0.8763566580364193,1.0,0.6251333879574842,0.16674802626401097,0.7778011030236247,0.8314032237643085,-0.5752455689661613,0.05305972517603244,0.3688200900581206,0.6684152470938474,0.7609606355031651,0.14045410543162287,0.37053325012720406,0.5560209010349335,0.3673848537080608,0.32886310681133324,0.7537913846782355,0.4676809627158428,0.45110869490052463,,,0.6010789792890444,0.11895039713376349,0.007323720556472359
EEG F9,0.0004480080660490468,0.3767100105882606,0.4661013149081857,0.5132842262683249,0.5657286183594118,0.8245769851713401,0.8438254406988279,0.7241329913649112,0.31905010652903054,0.7512175313771565,0.42505760450435676,0.6251333879574842,1.0,-0.19413703689617492,0.2813313374420206,0.4035448796919229,-0.2227467712578805,-0.04720328638243545,0.14732373810349655,0.35025802797246786,0.5045300999455542,0.33267666613076247,0.38826251052359306,0.4735951961682746,0.08957535093256963,0.306172930203808,0.327119836825207,0.3079750623799112,0.5707389116325017,,,0.6494149181212963,0.14872323053900172,0.013142757554936567
EEG Fz,-0.09578715312158972,0.28199758709633765,0.34749564408158645,0.22583394802260734,0.11191946771748491,-0.3097273837018245,-0.04162724103073501,0.04708309515686575,0.5153011629404342,0.11092369422047939,0.29688111218338675,0.16674802626401097,-0.19413703689617492,1.0,0.4833010616457956,0.24747574201239567,-0.3589678865009641,0.27623031873511633,0.1916467754296253,0.16484489557956253,0.039420571184486435,-0.27933365061357796,-0.07004339861347088,-0.05867061761380926,0.3613364191258271,-0.007538502651030184,0.2964934342140289,0.07248646115805145,-0.1998586228293429,,,-0.08697401231064789,-0.06023599842073376,-0.013272655345484967
EEG Cz,-0.09613303511871492,0.4649505736560372,0.9184622569575169,0.9002149406714797,0.8252130125739126,-0.029209509143160048,0.43311266111305896,0.6977670382007377,0.9302187490306018,0.5728873753763897,0.9562866447623335,0.7778011030236247,0.2813313374420206,0.4833010616457956,1.0,0.9387724174462833,-0.6754974317757074,0.22343587355881586,0.5503341122348515,0.8065422826982178,0.7660381025523423,0.0008989194359358563,0.3611388300322302,0.5365167092442562,0.5731621221434784,0.3573979471041688,0.934883181928869,0.5756730554088811,0.2862809246395196,,,0.4425426313108853,0.05484030078937286,-0.010958165908473332
EEG Pz,-0.08669860848850028,0.4175282499487884,0.9068605769756085,0.9552563450634125,0.9311712454508563,0.07892671280358197,0.5193837361668504,0.7940452095928576,0.853210027662381,0.6059269859318404,0.9837528002134881,0.8314032237643085,0.4035448796919229,0.24747574201239567,0.9387724174462833,1.0,-0.6146254169819583,0.18766944038467598,0.5780211607061314,0.9002131987868206,0.910750082718789,0.12951014763848873,0.48375852815880466,0.6939722479085502,0.5218917769551671,0.44370076030071776,0.9731729967236455,0.6770338192681659,0.429866753151171,,,0.5556581851275247,0.09695234640778776,-0.01368520181840334
EEG Fp2,0.0702411398869251,-0.35728172957852283,-0.6716153642078253,-0.6167930731648137,-0.5678811421737322,0.034235662285387686,-0.3251323774117015,-0.489805447159294,-0.6711658736641215,-0.4690542231772546,-0.6480080740817398,-0.5752455689661613,-0.2227467712578805,-0.3589678865009641,-0.6754974317757074,-0.6146254169819583,1.0,0.08210595156332198,-0.2609418969302741,-0.517509190880805,-0.4937840177506806,0.35281728363157466,-0.15580804609871834,-0.3306144050906055,-0.35229029232160675,-0.07917955542848701,-0.5936708024374595,-0.3540237804989363,0.013940485565336714,,,-0.25711155308751943,-0.038633926675408964,-0.019104264416854647
EEG F4,-0.061048404500779266,-0.026265476917689948,0.08684518139440522,0.11230165446126905,0.14440622430811045,-0.23757964969201775,-0.07729160220330321,0.06660496827141218,0.122551579812377,-0.06881000337254747,0.1488512710070555,0.05305972517603244,-0.04720328638243545,0.27623031873511633,0.22343587355881586,0.18766944038467598,0.08210595156332198,1.0,0.4004296878336687,0.3812218879769669,0.24003169584208697,0.43494549962339213,0.4528728508341505,0.3571153649809622,0.29512019997448,0.6224017598488271,0.3064890627830794,0.5049523910845151,0.3887831238007815,,,0.1620738228741682,-0.004767544885568038,-0.0073798084547974895
EEG C4,-0.028274631263671333,0.1126072769556266,0.44424274501723643,0.4982385464105205,0.45288627137817533,-0.10441394257655374,0.18038931934706456,0.3908939597180147,0.4450744080919381,0.21137673535467388,0.531800532551262,0.3688200900581206,0.14732373810349655,0.1916467754296253,0.5503341122348515,0.5780211607061314,-0.2609418969302741,0.4004296878336687,1.0,0.6767410227958303,0.5560614889124815,0.18341482075402532,0.46790635040249123,0.5529951478262215,0.40798899449683,0.45902441481364825,0.6606984134785021,0.6482179214248962,0.34379932667693164,,,0.3432317323157295,0.04031661769883363,-0.0034690875035508196
EEG P4,-0.07929072971048252,0.24625474980700607,0.7212439783635348,0.8060366913406818,0.8383075403396733,0.01239831940099318,0.41277907082526905,0.6843284048749858,0.666985876272987,0.442477679866388,0.8415738142498277,0.6684152470938474,0.35025802797246786,0.16484489557956253,0.8065422826982178,0.9002131987868206,-0.517509190880805,0.3812218879769669,0.6767410227958303,1.0,0.9315252194986725,0.22166617652605022,0.6795495505337061,0.8622557600628383,0.51081672481129,0.6304734129751102,0.9429678633002412,0.9109482730633487,0.4950318147590957,,,0.5602070739492305,0.09640304917826126,-0.017663011132953127
EEG O2,-0.07713416417059078,0.2993221757008984,0.7610327407954384,0.8692661570948976,0.9306269929130635,0.1757954082766342,0.5485015394028092,0.8014264406064405,0.6603726691502079,0.5598454708432802,0.8647467895475275,0.7609606355031651,0.5045300999455542,0.039420571184486435,0.7660381025523423,0.910750082718789,-0.4937840177506806,0.24003169584208697,0.5560614889124815,0.9315252194986725,1.0,0.2775431850018175,0.6544722771479512,0.8787389509830632,0.43652775480038647,0.5816658561480608,0.894549826997396,0.8078729790739477,0.5671805731255438,,,0.6628427743258689,0.1297251501614575,-0.01863952359780754
EEG F8,0.028559354530708805,-0.016415193975610507,0.03636507674086232,0.13308006871781936,0.22845688869788497,0.21233732649553022,0.22496040292193228,0.24409597557611384,-0.03089136116788286,0.09843895365272151,0.09002329496001416,0.14045410543162287,0.33267666613076247,-0.27933365061357796,0.0008989194359358563,0.12951014763848873,0.35281728363157466,0.43494549962339213,0.18341482075402532,0.22166617652605022,0.2775431850018175,1.0,0.6159318894004194,0.40158083749082607,0.027966026491343294,0.6740812068055215,0.1358991407843246,0.3120982455945713,0.8729248110487435,,,0.3898298043519234,0.045330488912502465,-0.015561521037077634
EEG T4,-0.031523979814674793,0.04639986631654246,0.33259736484418234,0.4295973473263244,0.526950663143126,0.12160790871969232,0.31599895286176083,0.4669725344347639,0.2628743549601848,0.2379338198968567,0.4233022915543084,0.37053325012720406,0.38826251052359306,-0.07004339861347088,0.3611388300322302,0.48375852815880466,-0.15580804609871834,0.4528728508341505,0.46790635040249123,0.6795495505337061,0.6544722771479512,0.6159318894004194,1.0,0.8199206388693484,0.27008331674011676,0.8856480593768028,0.531260865047678,0.7640748661126633,0.7412722281855486,,,0.5240390264860241,0.07581122700103175,-0.013663956926942776
EEG T6,-0.06171297603189758,0.14808135698068314,0.5196639616556462,0.6373820742120213,0.7423572103000793,0.16454609628686956,0.4381831862753297,0.6507727607002308,0.42215535549039956,0.39876825515980996,0.6283346259841023,0.5560209010349335,0.4735951961682746,-0.05867061761380926,0.5365167092442562,0.6939722479085502,-0.3306144050906055,0.3571153649809622,0.5529951478262215,0.8622557600628383,0.8787389509830632,0.40158083749082607,0.8199206388693484,1.0,0.34199108546812007,0.7238742618106033,0.7229679813768594,0.8930847097850558,0.6464092361975006,,,0.647123375300249,0.1221132997230694,-0.021993737100365656
EEG Fc2,-0.060981186130109964,0.20041008468474733,0.46237900512370766,0.4679232948525959,0.4475672229774474,-0.09038866960211506,0.18610652998317267,0.34388057069163025,0.49805390587008574,0.23729098316498226,0.5151133219067162,0.3673848537080608,0.08957535093256963,0.3613364191258271,0.5731621221434784,0.5218917769551671,-0.35229029232160675,0.29512019997448,0.40798899449683,0.51081672481129,0.43652775480038647,0.027966026491343294,0.27008331674011676,0.34199108546812007,1.0,0.2743369981382405,0.5623043850743298,0.41618460650639,0.1688632174453117,,,0.22346574873104885,0.02664459753686293,-0.009181001149692442
EEG Fc6,-0.041343090912095884,0.039897436283452194,0.3082766298753152,0.3881311557686685,0.4652353296389315,0.0500383794718811,0.24650346829407915,0.4051508230777057,0.2543806199390526,0.20236343706854582,0.39064682046572835,0.32886310681133324,0.306172930203808,-0.007538502651030184,0.3573979471041688,0.44370076030071776,-0.07917955542848701,0.6224017598488271,0.45902441481364825,0.6304734129751102,0.5816658561480608,0.6740812068055215,0.8856480593768028,0.7238742618106033,0.2743369981382405,1.0,0.5046596456144585,0.7309966683249564,0.7292955989099724,,,0.48283393328713875,0.052262471760069706,-0.01603680565902993
EEG Cp2,-0.10269654332780456,0.36023733341049613,0.8494794876720029,0.8965719304592384,0.8745679348668566,-0.00703484129785509,0.4385814618957172,0.7222055389086034,0.8163817749003286,0.5178109914702668,0.9445298245135402,0.7537913846782355,0.327119836825207,0.2964934342140289,0.934883181928869,0.9731729967236455,-0.5936708024374595,0.3064890627830794,0.6606984134785021,0.9429678633002412,0.894549826997396,0.1358991407843246,0.531260865047678,0.7229679813768594,0.5623043850743298,0.5046596456144585,1.0,0.760809755515931,0.41854090128773963,,,0.5178292131439695,0.07525845058186699,-0.013613391787826772
EEG Cp6,-0.07613214281438369,0.09689043227269699,0.4835293911468987,0.5804061689718881,0.650449806191844,-0.002990141449259213,0.30182406458338007,0.5229075836180512,0.4258910423108057,0.2896417501285962,0.603567781849308,0.4676809627158428,0.3079750623799112,0.07248646115805145,0.5756730554088811,0.6770338192681659,-0.3540237804989363,0.5049523910845151,0.6482179214248962,0.9109482730633487,0.8078729790739477,0.3120982455945713,0.7640748661126633,0.8930847097850558,0.41618460650639,0.7309966683249564,0.760809755515931,1.0,0.5286431353262842,,,0.5147645179260868,0.08565062593799896,-0.022019514469441694
EEG F10,0.014103708923312093,0.16646842713905052,0.3499528528933321,0.4465384621554974,0.5356858904069884,0.31660211540393257,0.4643984007783758,0.5531674243578034,0.252588334015339,0.3764039447340706,0.39898006345808745,0.45110869490052463,0.5707389116325017,-0.1998586228293429,0.2862809246395196,0.429866753151171,0.013940485565336714,0.3887831238007815,0.34379932667693164,0.4950318147590957,0.5671805731255438,0.8729248110487435,0.7412722281855486,0.6464092361975006,0.1688632174453117,0.7292955989099724,0.41854090128773963,0.5286431353262842,1.0,,,0.631982344307606,0.07163947512785436,-0.009353468895418273
SPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010673178923009927,0.29754106456421825,0.5321504997186436,0.5999757797562861,0.6685712115528339,0.3852854462105094,0.5833390078316641,0.7118769773656239,0.4229095063191952,0.5696805179457404,0.5520772466938736,0.6010789792890444,0.6494149181212963,-0.08697401231064789,0.4425426313108853,0.5556581851275247,-0.25711155308751943,0.1620738228741682,0.3432317323157295,0.5602070739492305,0.6628427743258689,0.3898298043519234,0.5240390264860241,0.647123375300249,0.22346574873104885,0.48283393328713875,0.5178292131439695,0.5147645179260868,0.631982344307606,,,1.0,0.12257284039667009,-0.018654544490371534
2,-0.0006048981690368934,0.06410292419056657,0.08751126682720922,0.1141450569975116,0.14133123992562333,0.10064508634932227,0.12957400443549186,0.16700517225148423,0.0543124887832034,0.10934748841390043,0.09066097273576182,0.11895039713376349,0.14872323053900172,-0.06023599842073376,0.05484030078937286,0.09695234640778776,-0.038633926675408964,-0.004767544885568038,0.04031661769883363,0.09640304917826126,0.1297251501614575,0.045330488912502465,0.07581122700103175,0.1221132997230694,0.02664459753686293,0.052262471760069706,0.07525845058186699,0.08565062593799896,0.07163947512785436,,,0.12257284039667009,1.0,-0.005979084488670213
MK,0.04588242540517411,-0.022401447610960426,0.0019716719592293556,-0.008953628398618246,-0.013059943486001395,0.012757114487684452,-0.00023532838276353667,-0.004924868368158355,-0.0029511550403006387,0.010804322264301882,-0.008730123027065299,0.007323720556472359,0.013142757554936567,-0.013272655345484967,-0.010958165908473332,-0.01368520181840334,-0.019104264416854647,-0.0073798084547974895,-0.0034690875035508196,-0.017663011132953127,-0.01863952359780754,-0.015561521037077634,-0.013663956926942776,-0.021993737100365656,-0.009181001149692442,-0.01603680565902993,-0.013613391787826772,-0.022019514469441694,-0.009353468895418273,,,-0.018654544490371534,-0.005979084488670213,1.0
