,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG Fp2,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,MK
EEG Cp1,-0.5409311181396917,0.28655704593717646,0.8447975819190503,0.965001695673536,0.8722261919751184,0.08953565849058084,0.34414400166229125,0.758690899342359,0.832606696251215,0.4071029756775984,1.0,0.7910613411736834,0.34719746670056545,0.20521264150154891,0.9259444612609071,0.9727559139284315,-0.715370453104891,0.016430404903175874,0.4391216057803342,0.7830738942269821,0.8118998086269311,0.004918768300352513,0.3597383199520056,0.5509878184719168,0.7290447491619598,0.2956062916748768,0.9066588403861757,0.5470395943268643,0.2987526187449023,,,0.1298093420839748,0.1102011252266601,0.004344882910028054
EEG Cp5,-0.2845012921509149,0.4188677792871073,0.8341326374287258,0.8627815768112852,0.7019322969463009,0.1613612964984612,0.18265352457565512,0.673847077773214,0.7158323556206596,0.41652372151293987,0.7910613411736834,1.0,0.39571751621543194,0.07526771730881007,0.6639997301935501,0.7128573174487911,-0.5393495001379494,-0.042459684923308434,0.3094026532831978,0.5120185239444645,0.6090946348009947,0.02742365305060647,0.25668435487653257,0.4067585751861461,0.4358635198903217,0.21473940301849334,0.604430111664834,0.3516107478313792,0.280528654895446,,,0.08154301885145944,0.09678582766309635,0.010769725588085324
EEG F9,0.15376989166132743,-0.040757870020317215,0.1613139400150782,0.43780653821481513,0.5695906195314603,0.8384335253956003,0.7782258274967888,0.6568771509172819,0.04051207762240864,0.567766491998445,0.34719746670056545,0.39571751621543194,1.0,-0.4071327788113628,0.1473114375749646,0.3606114459841319,-0.18033569635328384,-0.2643816430299454,-0.11484246701853106,0.29655096188582497,0.5140938394542428,0.07566410998394478,0.4118716854671948,0.45787028208142233,0.00661038400781836,0.1839911561281156,0.2589392756025747,0.242314805561967,0.5238290543994342,,,0.3348112830800985,0.09150546617036269,0.0017353308165548224
EEG Fz,-0.5563825580548151,0.31914818977597414,0.31688769385420207,0.10669497823720493,-0.06076899557572415,-0.4648380931837946,-0.25982241500558484,-0.08764560010393958,0.5411283336126546,-0.09558656965612107,0.20521264150154891,0.07526771730881007,-0.4071327788113628,1.0,0.46787171257171506,0.15192081515110464,-0.4267975045760389,0.40173200285636157,0.3076729024408435,0.1258482614649225,-0.093508631576695,-0.18288286697909065,-0.19729889005452386,-0.1646991193508864,0.5708656105346613,-0.025588243307781682,0.24619911229018437,0.042942019048016845,-0.36019223173993337,,,-0.13215473800597788,-0.017095148488660936,0.004049272801327286
EEG Cz,-0.6611031961661534,0.31654312042785554,0.8190613692826537,0.8421585681323699,0.7125620277908299,-0.08377268574010203,0.20067460135478962,0.6017338235835458,0.8994363056790291,0.30088174587548944,0.9259444612609071,0.6639997301935501,0.1473114375749646,0.46787171257171506,1.0,0.906068547014629,-0.7412559502800177,0.1908311386555579,0.5649758709119395,0.7532262611945661,0.6708902590801077,-0.026878214541392678,0.25464867928039864,0.41847205346049476,0.8741950401961174,0.28773156489138946,0.9080457938732316,0.5246699784388704,0.13840349355825407,,,0.034904823971286025,0.08727768502385982,0.003954362696121026
EEG Pz,-0.5695915931844421,0.1890507730465024,0.7508076854774552,0.9353559222761748,0.8993561610375883,0.1050455243167478,0.38138516349553403,0.7639418983260233,0.7505528145036948,0.3879874345810835,0.9727559139284315,0.7128573174487911,0.3606114459841319,0.15192081515110464,0.906068547014629,1.0,-0.6767663633290074,0.07084324036861148,0.49554170817745186,0.8730126065758774,0.882766663135932,0.053341583802965865,0.43617311322296404,0.6410045515985147,0.7511643646943703,0.37203635525343753,0.9584638255598733,0.6480468823782941,0.34929460620434166,,,0.11256708398643009,0.1216013204550021,0.005319627032614991
EEG Fp2,0.42672220641962844,-0.36757016673943876,-0.6538231654891157,-0.6589724450132253,-0.5319155993358178,-0.028157022213607077,-0.23577332538701856,-0.4674101416624816,-0.7329042043984614,-0.34632233353440633,-0.715370453104891,-0.5393495001379494,-0.18033569635328384,-0.4267975045760389,-0.7412559502800177,-0.6767663633290074,1.0,0.18423137990876123,-0.2572323519511304,-0.49989107492899404,-0.4742067901415294,0.27585695418288775,-0.04454362425356956,-0.2501551850822384,-0.5549592024586536,0.08629547418744934,-0.632737762936478,-0.2823459641350234,0.15234963450125072,,,-0.044988386812144184,-0.06644545706455271,-0.0005570302419376399
EEG F4,-0.4125708340242023,-0.008338692572534839,0.042910602009222476,-0.03272161128527573,-0.035993705934136054,-0.3418107972326221,-0.27860576033042783,-0.0840170137251192,0.12018159917960654,-0.23019312146854914,0.016430404903175874,-0.042459684923308434,-0.2643816430299454,0.40173200285636157,0.1908311386555579,0.07084324036861148,0.18423137990876123,1.0,0.56981293209596,0.30421207518737936,0.06743000398458703,0.14827456767589506,0.15827938666263844,0.15500981081755666,0.4586075296323426,0.5990082859560937,0.2358378484155053,0.41568355681767005,0.08861814988356675,,,-0.13657452254579727,0.021512824902380826,-0.012178544503598529
EEG C4,-0.5024106454113286,0.1552279194518807,0.4206785232014243,0.3906406780528236,0.3256662564801286,-0.27004865630601627,-0.1225667646692551,0.2531643470777375,0.4750281639800261,-0.013713640490534907,0.4391216057803342,0.3094026532831978,-0.11484246701853106,0.3076729024408435,0.5649758709119395,0.49554170817745186,-0.2572323519511304,0.56981293209596,1.0,0.6274160765522603,0.4277686265913976,0.1566098071865764,0.2513256635624455,0.3869738354383594,0.6595149668945451,0.45002271859950593,0.6065751452057644,0.6452645294869651,0.09448649079551463,,,-0.22392722476653154,0.051446989465832114,0.0005442846692440165
EEG P4,-0.5908563850042908,0.04358603893999277,0.5286906126397816,0.7390037341886591,0.7933691771188751,0.047264556547794566,0.2990981947754718,0.6422558073184157,0.5380195309909144,0.25086502639245095,0.7830738942269821,0.5120185239444645,0.29655096188582497,0.1258482614649225,0.7532262611945661,0.8730126065758774,-0.49989107492899404,0.30421207518737936,0.6274160765522603,1.0,0.8965912423574715,0.13654292812109559,0.5837481109579327,0.8067279848893463,0.7508825065346737,0.5783685855160933,0.9373980593396352,0.9079095140382027,0.417493481874683,,,0.06613368258502846,0.12056566519727015,0.0031409059071375325
EEG O2,-0.42562624639556135,0.05356688456898283,0.537633675478521,0.8311360839837023,0.9457241500600158,0.24097214205956377,0.4740273265625066,0.8050543224553063,0.4822722314914746,0.39001393856958555,0.8118998086269311,0.6090946348009947,0.5140938394542428,-0.093508631576695,0.6708902590801077,0.882766663135932,-0.4742067901415294,0.06743000398458703,0.4277686265913976,0.8965912423574715,1.0,0.16742894030818867,0.6365840366732565,0.8756969844480607,0.57577987602672,0.49958411992350993,0.850263744785121,0.7770830682208376,0.5481243946490948,,,0.17793612383265048,0.1441046202495106,0.004304446611530331
EEG F8,-0.05754496221402968,-0.11595559521010909,-0.07238004413772699,0.0650379724388832,0.13838681114221277,0.08108231288910234,0.1585123665101332,0.1682239657803766,-0.09169379490572087,0.06938731085003741,0.004918768300352513,0.02742365305060647,0.07566410998394478,-0.18288286697909065,-0.026878214541392678,0.053341583802965865,0.27585695418288775,0.14827456767589506,0.1566098071865764,0.13654292812109559,0.16742894030818867,1.0,0.4279507945422205,0.2411958137149172,0.043461910853254855,0.37781243883967786,0.06497402302269809,0.17757632624763495,0.545081844526807,,,-0.351260133103956,0.02962833111803585,0.041396959439278805
EEG T4,-0.24450797676482944,-0.17856267756412902,0.11679921744423195,0.3890435649787312,0.545111205880384,0.24839639133211372,0.3677412133262635,0.47412878351322235,0.07041506723545685,0.20016542841149051,0.3597383199520056,0.25668435487653257,0.4118716854671948,-0.19729889005452386,0.25464867928039864,0.43617311322296404,-0.04454362425356956,0.15827938666263844,0.2513256635624455,0.5837481109579327,0.6365840366732565,0.4279507945422205,1.0,0.7555346134168565,0.31312980039174015,0.6763711624915927,0.45426665318348486,0.5852757037648423,0.7272445753483662,,,0.06992464658320446,0.08288484955768513,-0.0025517967667842826
EEG T6,-0.32398533397905105,-0.05538536477255203,0.30085315864915396,0.583550146082792,0.7571937841676204,0.2164137017986071,0.38140736343024384,0.6411809675064176,0.23682779483303923,0.2638643040335645,0.5509878184719168,0.4067585751861461,0.45787028208142233,-0.1646991193508864,0.41847205346049476,0.6410045515985147,-0.2501551850822384,0.15500981081755666,0.3869738354383594,0.8067279848893463,0.8756969844480607,0.2411958137149172,0.7555346134168565,1.0,0.425107857704587,0.5994331813422834,0.6569991951302272,0.8232266233545517,0.6272492613175785,,,0.14100185027788037,0.10615803431897675,-0.003863710321482317
EEG Fc2,-0.7431965035835055,0.13386350752389728,0.5807716029330283,0.629819257284818,0.5548712351450635,-0.18140428857979915,0.10990748975831822,0.4292928111507577,0.7040040947260704,0.14937187864122162,0.7290447491619598,0.4358635198903217,0.00661038400781836,0.5708656105346613,0.8741950401961174,0.7511643646943703,-0.5549592024586536,0.4586075296323426,0.6595149668945451,0.7508825065346737,0.57577987602672,0.043461910853254855,0.31312980039174015,0.425107857704587,1.0,0.42812576194514035,0.8490110353032492,0.6079532606305463,0.13979790439051828,,,-0.03188751375922524,0.07491196746671668,-0.0004777954467365918
EEG Fc6,-0.31388834143096545,-0.04681644808726121,0.1615822188836249,0.29087275015215586,0.3866541260915623,0.017954857485048926,0.12903526410854235,0.31537526840255936,0.13615757753258712,0.09811303992786162,0.2956062916748768,0.21473940301849334,0.1839911561281156,-0.025588243307781682,0.28773156489138946,0.37203635525343753,0.08629547418744934,0.5990082859560937,0.45002271859950593,0.5783685855160933,0.49958411992350993,0.37781243883967786,0.6763711624915927,0.5994331813422834,0.42812576194514035,1.0,0.46369624822134475,0.6557274228625254,0.6091872999675636,,,0.03724416738555324,0.06112795398781981,0.010867971099375082
EEG Cp2,-0.6487204610314825,0.1333503575941199,0.6741834196699859,0.8388435713143954,0.8156084273637443,0.018859379716402502,0.3050228988748019,0.6686686188994054,0.7107983200807368,0.2994359076514929,0.9066588403861757,0.604430111664834,0.2589392756025747,0.24619911229018437,0.9080457938732316,0.9584638255598733,-0.632737762936478,0.2358378484155053,0.6065751452057644,0.9373980593396352,0.850263744785121,0.06497402302269809,0.45426665318348486,0.6569991951302272,0.8490110353032492,0.46369624822134475,1.0,0.7499919587983808,0.32244938831006553,,,0.06127449797847405,0.10906662514737442,0.005513478821879749
EEG Cp6,-0.4735308692051556,-0.011897494195366303,0.34409373828140244,0.5234414900450942,0.6224868769015843,0.01825043753071903,0.1899142900540826,0.4865301488406737,0.3315401869232003,0.13991001461720118,0.5470395943268643,0.3516107478313792,0.242314805561967,0.042942019048016845,0.5246699784388704,0.6480468823782941,-0.2823459641350234,0.41568355681767005,0.6452645294869651,0.9079095140382027,0.7770830682208376,0.17757632624763495,0.5852757037648423,0.8232266233545517,0.6079532606305463,0.6557274228625254,0.7499919587983808,1.0,0.4496678723946407,,,0.04351638071886214,0.10490683101517387,-0.006594113009078872
EEG F10,-0.04425898815020389,-0.10836527086517356,0.11475104012394623,0.36539532818897125,0.5221060156042211,0.3520835855434583,0.4288903294869384,0.5049318707505996,0.015483429420102545,0.27481507554784357,0.2987526187449023,0.280528654895446,0.5238290543994342,-0.36019223173993337,0.13840349355825407,0.34929460620434166,0.15234963450125072,0.08861814988356675,0.09448649079551463,0.417493481874683,0.5481243946490948,0.545081844526807,0.7272445753483662,0.6272492613175785,0.13979790439051828,0.6091872999675636,0.32244938831006553,0.4496678723946407,1.0,,,0.10171039261773084,0.05630248816947726,0.00023445155885653204
SPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.07679735630865767,-0.07314058760903508,0.0385488941410415,0.10842299858674774,0.2048926512689835,0.2543692733806667,0.2491601853741271,0.1830393797035248,-0.027812812245003152,0.17360699470707822,0.1298093420839748,0.08154301885145944,0.3348112830800985,-0.13215473800597788,0.034904823971286025,0.11256708398643009,-0.044988386812144184,-0.13657452254579727,-0.22392722476653154,0.06613368258502846,0.17793612383265048,-0.351260133103956,0.06992464658320446,0.14100185027788037,-0.03188751375922524,0.03724416738555324,0.06127449797847405,0.04351638071886214,0.10171039261773084,,,1.0,0.03149465481599976,-0.010999574571867123
2,-0.06867733089854941,0.02000303091568269,0.07629121770990493,0.11739129504433897,0.17052828165572514,0.05245306865810105,0.09385813924680025,0.1585232536044931,0.07042734816397286,0.08430894099426847,0.1102011252266601,0.09678582766309635,0.09150546617036269,-0.017095148488660936,0.08727768502385982,0.1216013204550021,-0.06644545706455271,0.021512824902380826,0.051446989465832114,0.12056566519727015,0.1441046202495106,0.02962833111803585,0.08288484955768513,0.10615803431897675,0.07491196746671668,0.06112795398781981,0.10906662514737442,0.10490683101517387,0.05630248816947726,,,0.03149465481599976,1.0,-0.01823883145760296
MK,0.007166641809146129,0.0214051801533424,0.01610459779720662,0.014653835148036832,0.007493200297251783,0.0020669654373356777,0.011560222508554688,0.021793552113132542,0.006785950586620502,0.02409631869998118,0.004344882910028054,0.010769725588085324,0.0017353308165548224,0.004049272801327286,0.003954362696121026,0.005319627032614991,-0.0005570302419376399,-0.012178544503598529,0.0005442846692440165,0.0031409059071375325,0.004304446611530331,0.041396959439278805,-0.0025517967667842826,-0.003863710321482317,-0.0004777954467365918,0.010867971099375082,0.005513478821879749,-0.006594113009078872,0.00023445155885653204,,,-0.010999574571867123,-0.01823883145760296,1.0
