,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG Fp2,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,MK
EEG Fp2,0.49835337421426623,-0.5600012348139385,-0.6875978357133151,-0.7319795512492172,-0.6307910047575476,-0.13964606249395675,-0.42527229484422313,-0.5998788477354721,-0.8321954267942401,-0.5634365919426654,-0.7684866294797355,-0.6785199601632287,-0.2895105919117333,-0.4315417032673633,-0.7975340720415447,-0.7270628940618293,1.0,0.33423694499751033,-0.473108644263356,-0.5696320059353549,-0.5493961919532884,0.4932502696470382,-0.10296621798089477,-0.33617386576337943,-0.6101676119059972,0.04098292809816331,-0.690953768979704,-0.35325405339702487,0.0776274152385283,,,-0.28290975913645555,-0.0440386130032565,0.01699327767884236
EEG F4,-0.3429116227588172,-0.30608933116263404,-0.1103734661338915,-0.09811899624495721,-0.06303755643804702,-0.3621318432675209,-0.2714628403063712,-0.14660333607947856,-0.07549269833553905,-0.30819700329025324,-0.04448595456774906,-0.17757585552400582,-0.25835395400929806,0.1983592308462966,0.04538954411106038,0.011190594796145282,0.33423694499751033,1.0,0.47599851584093517,0.2422164137992233,0.03766651049032501,0.4763331805356825,0.3976519790254654,0.1744279437838091,0.372655028152942,0.6101871310540526,0.15598109117068282,0.3523025952501549,0.3391351316740679,,,0.01877805013012926,-0.010474645305435494,0.029401542675611757
EEG C4,-0.7018839224175519,0.12144424798308526,0.5400678891169319,0.6677199226951545,0.6714326311813835,-0.12333254226101173,0.1988054479074667,0.5166384345991306,0.6322689123084448,0.24616851991201028,0.739283747839439,0.5132097276848485,0.124544464362745,0.2228408946961584,0.7810446133747595,0.78773566817467,-0.473108644263356,0.47599851584093517,1.0,0.9106426883222879,0.7455208549757337,0.18437638064307804,0.6512361735311272,0.7047619166134752,0.8687964400092297,0.6526136539973764,0.8940079565995659,0.8542533337420735,0.41228571234510697,,,0.43621221899640455,0.048948140253695004,0.0015066238046951951
EEG P4,-0.6517650612488795,0.1576561732490384,0.5990306145909716,0.7734216657218794,0.8131197092267817,0.012070123987522626,0.3356042605288449,0.6516527802613719,0.6490070827084691,0.3547033632188746,0.8156428171374678,0.6232918196250052,0.27608108038477,0.0661889871980547,0.7842872882496841,0.8800462413693118,-0.5696320059353549,0.2422164137992233,0.9106426883222879,1.0,0.9066077572464531,0.1290476437090141,0.6990464163438941,0.8451634004087322,0.7581393229687483,0.6109047428625993,0.9358683913259354,0.9212860705990662,0.42893600919514613,,,0.5466843016577355,0.07995300889683846,0.0013338699458690006
EEG O2,-0.4789562242484689,0.24288214204412048,0.6425057017109634,0.8581828217416293,0.9367812204851915,0.20968500237587775,0.5051273404747937,0.7985001418167612,0.6382759507125794,0.5072288317857834,0.8461837465909448,0.7437581960538568,0.4693600717900325,-0.12135680201075832,0.734790540904241,0.8946591635319731,-0.5493961919532884,0.03766651049032501,0.7455208549757337,0.9066077572464531,1.0,0.2087130378092765,0.6977746865135945,0.8588574275280209,0.6036628491197706,0.5731575862665637,0.8759282529258245,0.8014237665134545,0.5342201877462357,,,0.6901072488265722,0.10090109227302324,-0.01633885385510871
EEG F8,0.14550355799845005,-0.1462032666576418,-0.05261138263918655,0.05395108977839988,0.16594080030605593,0.15133823091220958,0.11171893979073437,0.14012874159787,-0.1570786114427513,0.009864570369092806,-0.0010055941264447022,0.047794158184486,0.20983584904531766,-0.45068261301040446,-0.1054801342341455,0.044964303438211124,0.4932502696470382,0.4763331805356825,0.18437638064307804,0.1290476437090141,0.2087130378092765,1.0,0.6255797326298462,0.3003435404086217,-0.049554614059534506,0.7360418363952715,0.055368066716926914,0.2525953294454371,0.8594699589500808,,,0.3863514018844868,0.01850690860745,0.0074074003038481
EEG T4,-0.28072180407883124,0.0066666850630366275,0.30952916110797496,0.46647724871219215,0.578525088436822,0.17091824717319104,0.3119683610428446,0.49589436151613353,0.25576055940399783,0.24946165574704066,0.44860355031597,0.3951633157133773,0.3753516465395688,-0.2358351841981416,0.36335984501392227,0.5153123016335454,-0.10296621798089477,0.3976519790254654,0.6512361735311272,0.6990464163438941,0.6977746865135945,0.6255797326298462,1.0,0.8216290868132491,0.3972022183997492,0.8983283087594007,0.5637890879712754,0.7837772863543926,0.7946901076520516,,,0.6261131207166706,0.057722603363495766,0.005741075900525001
EEG T6,-0.37895123436616607,0.07025251415760647,0.4150663628592547,0.6005044266899792,0.7206636035615809,0.1794282251397089,0.370680892198022,0.6125190068466374,0.37538151738337794,0.32773209347770427,0.5876941623643817,0.5064105884311147,0.4227833305537583,-0.1919469733892659,0.4901885977072658,0.6559392433848443,-0.33617386576337943,0.1744279437838091,0.7047619166134752,0.8451634004087322,0.8588574275280209,0.3003435404086217,0.8216290868132491,1.0,0.4627994709685524,0.6743644810229303,0.6946767344930754,0.895961549867503,0.5679527044080392,,,0.6704424200504207,0.08274266280429916,-0.003966502919630278
EEG Fc2,-0.7685957666708074,0.2186566657631204,0.5953889736613625,0.6716907324311134,0.6082185688367959,-0.20011253509673757,0.16172211743542309,0.47542668883808925,0.7593363625464683,0.2556404379341968,0.7588875155647824,0.5139679888002918,0.00986653852101005,0.51837057723014,0.8638254455077486,0.7633938534839186,-0.6101676119059972,0.372655028152942,0.8687964400092297,0.7581393229687483,0.6036628491197706,-0.049554614059534506,0.3972022183997492,0.4627994709685524,1.0,0.4117619090828138,0.8458152497108165,0.6147954067496357,0.18522512104260094,,,0.29125316894204817,0.030021358399125328,0.0020690131021466633
EEG Fc6,-0.28084422998549907,-0.039148267253295656,0.2465178326956784,0.37575062698654144,0.4687105340826746,0.06463135291109168,0.20378228797115935,0.3816076432984735,0.2103749042376981,0.15349986131538587,0.373664704151264,0.3023506346245441,0.2505576507698589,-0.18737952740447344,0.32209578006581835,0.43585550920798494,0.04098292809816331,0.6101871310540526,0.6526136539973764,0.6109047428625993,0.5731575862665637,0.7360418363952715,0.8983283087594007,0.6743644810229303,0.4117619090828138,1.0,0.5058026815646808,0.7044218191227113,0.812072426840969,,,0.5382637094192388,0.04243543599231697,0.005258497789186734
EEG Cp2,-0.6960012066282768,0.2946241872700224,0.7250344979817053,0.8863098538219492,0.8686955236694058,0.01271968055751057,0.384921903697526,0.7152374165081584,0.8242195687271702,0.45228487088790337,0.9397126115600767,0.7318657559320239,0.2663023181956347,0.17736089605288063,0.9317062660517291,0.9691184645885548,-0.690953768979704,0.15598109117068282,0.8940079565995659,0.9358683913259354,0.8759282529258245,0.055368066716926914,0.5637890879712754,0.6946767344930754,0.8458152497108165,0.5058026815646808,1.0,0.758265757201906,0.3729646272109578,,,0.5113911029992919,0.0676420509980523,-0.010525629431170544
EEG Cp6,-0.5282779492312056,0.013861311950374912,0.40555258687442464,0.5598588444444729,0.6447317996056557,0.009994404879099479,0.23974811435219479,0.5051622838567739,0.4066549767675098,0.21949982393369183,0.5882059634394595,0.4374474860379772,0.259151684203979,-0.035565211412999835,0.554077662465948,0.6649431518014585,-0.35325405339702487,0.3523025952501549,0.8542533337420735,0.9212860705990662,0.8014237665134545,0.2525953294454371,0.7837772863543926,0.895961549867503,0.6147954067496357,0.7044218191227113,0.758265757201906,1.0,0.49179393243968184,,,0.5389103073924608,0.06155017201712635,0.005687787915008138
EEG F10,-0.034846272710291726,0.10918086490339851,0.2693535868272032,0.4109369214550496,0.5166749231761606,0.3118449258536121,0.3847717465010266,0.4939892403285763,0.18367449947573025,0.3213700456910289,0.3502153456697795,0.403172246139552,0.4778321774928256,-0.3736255246356476,0.22034999672124578,0.3857352807487333,0.0776274152385283,0.3391351316740679,0.41228571234510697,0.42893600919514613,0.5342201877462357,0.8594699589500808,0.7946901076520516,0.5679527044080392,0.18522512104260094,0.812072426840969,0.3729646272109578,0.49179393243968184,1.0,,,0.6568730954430847,0.04933742148192489,-0.0030466790372846862
SPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.11455469129109541,0.2832027510343098,0.4471297043668213,0.6085808396727354,0.7122896662254394,0.4465213220769989,0.5616620115035006,0.7238771484261343,0.38396034539509416,0.5345092171867919,0.5373363599046345,0.6075399253413132,0.6545705652127201,-0.2593492028235028,0.4061711486823895,0.5499090574065449,-0.28290975913645555,0.01877805013012926,0.43621221899640455,0.5466843016577355,0.6901072488265722,0.3863514018844868,0.6261131207166706,0.6704424200504207,0.29125316894204817,0.5382637094192388,0.5113911029992919,0.5389103073924608,0.6568730954430847,,,1.0,0.22195738234205012,-0.02622660692652644
2,-0.005914691691298696,0.06645910071743841,0.07286360094898874,0.10112260595023481,0.12097553016680093,0.07609499768301316,0.0974082245739722,0.13511414651031353,0.05960359768895624,0.09038655029235373,0.08470041938352224,0.10593850487238074,0.10229949902799715,-0.04281734674150541,0.054027464874605156,0.0937018460585972,-0.0440386130032565,-0.010474645305435494,0.048948140253695004,0.07995300889683846,0.10090109227302324,0.01850690860745,0.057722603363495766,0.08274266280429916,0.030021358399125328,0.04243543599231697,0.0676420509980523,0.06155017201712635,0.04933742148192489,,,0.22195738234205012,1.0,0.00020385515919798164
MK,-0.014997084571134973,-0.015373423993287545,-0.03385010567438953,-0.023708250728939124,-0.028850391133407875,-0.010219675488659137,-0.016648269740388744,-0.024954647619455934,-0.023790170338862947,-0.01729093048564171,-0.02322520463568126,-0.015896127067847005,-0.015375916792904395,0.00917754721866042,-0.018159311673735166,-0.015324100783411676,0.01699327767884236,0.029401542675611757,0.0015066238046951951,0.0013338699458690006,-0.01633885385510871,0.0074074003038481,0.005741075900525001,-0.003966502919630278,0.0020690131021466633,0.005258497789186734,-0.010525629431170544,0.005687787915008138,-0.0030466790372846862,,,-0.02622660692652644,0.00020385515919798164,1.0
