,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,MK
EEG F9,0.12481679401092717,0.6798744674031174,0.6131261248332092,0.35176219216917715,0.287516878312285,0.8790807093554789,0.7276857038351477,0.47919741638110536,0.584959527893045,0.8415311826924766,0.32044417700333994,0.5281882763463424,1.0,0.06773914836699287,0.034632295772332816,0.21167494939335052,-0.3460680384448,-0.06736901946307063,0.14774220658614928,0.32764019551682755,-0.39011082070393405,-0.04986834416096992,0.2458200838740402,-0.18096453311361008,-0.17610520598869575,0.09336108355712476,0.030267537185957778,-0.2101511659809786,,,0.0034113861460538268,-0.013396986129680565,-0.1648253811719403,0.025295496073832597,0.025114031829593878,0.013881939035667245
EEG Fz,0.7754904145692664,0.5485341155868413,-0.1178987838329567,-0.3373581355775983,-0.3193731689111524,0.2640100518350595,0.018639015649218615,-0.26744417219363686,0.33769447557797855,0.2147126854770298,-0.4109779599264205,-0.22225503124424278,0.06773914836699287,1.0,-0.2661894036092822,-0.41404572152242025,0.5656614537062262,0.009598058325571032,-0.3078302255193103,-0.30040833283620655,0.3967111456465689,0.06258250096584743,-0.19965154336973537,0.3574658879567134,0.1499664167311319,-0.39228727958042825,-0.15277880356850904,0.10129379393675768,,,-0.07081951660146509,0.027145340047051335,0.6771891562152348,-0.07617466925298784,-0.08218699546746668,-0.01000184690224989
EEG Cz,-0.31337021580776736,-0.10462583361156826,0.15179184095445158,0.4604453236127359,0.251086485688716,-0.0616592769299828,0.05041873007980884,0.34560992434445426,0.13395062790230333,-0.04289972879877857,0.4815616541433089,0.24869058985332626,0.034632295772332816,-0.2661894036092822,1.0,0.4531744358937813,-0.05125042757122512,0.3143261648023032,0.5266876465458505,0.4184229127307482,-0.14576002051425765,0.067383039048844,0.37362765569838,0.2367100033494102,-0.030408674588299083,0.4933266496991954,0.06507311055577647,0.0004551751928763782,,,0.056271728380638056,0.05726318572402052,-0.19565819195230252,0.011206069533243896,0.013929430200715071,0.0018179779166993886
EEG Pz,-0.32579751358554354,-0.08818012428448904,0.5220161119707271,0.7881897121018601,0.6663284645505588,0.10774041671392892,0.31948265849671587,0.666305653982415,0.11242936759569629,0.16301463665501914,0.8213576864190838,0.5886970637415224,0.21167494939335052,-0.41404572152242025,0.4531744358937813,1.0,-0.3015978550412392,0.282598774523566,0.7515174768440208,0.6956490966133708,-0.19851430013187318,0.15005776207862456,0.5282702222753787,-0.055656542548023595,0.06001893267679663,0.8162969254013221,0.3522289371646724,-0.017583760451846637,,,0.04052062034722369,-0.04110186578116082,-0.2755468907677767,0.10814708867891207,0.10743776473044558,-0.039165888654992015
EEG F4,0.2859811454728486,-0.1136106493429803,-0.46806468558186876,-0.33581818181050005,-0.2054446317576443,-0.306365281971793,-0.33672489367862757,-0.2916285571779587,-0.27099472106984607,-0.3174039063231737,-0.45999892807007503,-0.38787482642308707,-0.3460680384448,0.5656614537062262,-0.05125042757122512,-0.3015978550412392,1.0,0.586852021962399,0.11302361296964454,-0.052494205514877885,0.8866919057288707,0.5725653605260269,0.2051148753271667,0.8015808252640563,0.641517455592459,-0.02650989490342041,0.1515288459320868,0.6960562955918342,,,0.03308742738647565,0.06607102738796616,0.6097827554485994,-0.06784857657320344,-0.06833242505475562,-0.005690760986089572
EEG C4,-0.1835776278103342,-0.3145791493082833,-0.09927351413394775,0.12597517279073214,0.37464634059481994,-0.1760347978228282,-0.08051732001734292,0.16900082168057448,-0.29006192629481725,-0.2110453071695212,0.010989471431508678,0.03373543831105144,-0.06736901946307063,0.009598058325571032,0.3143261648023032,0.282598774523566,0.586852021962399,1.0,0.7153737662874949,0.5260477023509585,0.5666945382733384,0.8544081120901698,0.7174051490573359,0.7843858629884283,0.8242576842907184,0.6408710112726717,0.6874168276171542,0.6784136266181214,,,0.13470844707805665,0.031068189326140902,0.2037067922785248,0.028928996692500077,0.030947771145161188,-0.018879394802072527
EEG P4,-0.3199221491292066,-0.2274419327342633,0.21869896409854553,0.5780338260184015,0.6199553844273136,-0.023611389010085235,0.13913701653632882,0.5381900907927223,-0.10716982978822584,-0.014969632826393705,0.5232541909329085,0.36605705914087006,0.14774220658614928,-0.3078302255193103,0.5266876465458505,0.7515174768440208,0.11302361296964454,0.7153737662874949,1.0,0.8189470989752704,0.1550384550769331,0.5553658715119068,0.864540374345386,0.36945648566710004,0.4146965025787989,0.8839370121005881,0.5511301745463183,0.36430609720715346,,,0.14224178200335397,0.010341829691087706,-0.11578879903670379,0.09612051055070138,0.09826940136996125,-0.027182984408706774
EEG O2,-0.28897024949074634,-0.05451128010606894,0.4244053707232118,0.6886758651472064,0.8568843779734847,0.19833431622407538,0.37230385880196604,0.7437955717317878,0.08057203413120842,0.19966036542063006,0.5680738758960265,0.5517199626439927,0.32764019551682755,-0.30040833283620655,0.4184229127307482,0.6956490966133708,-0.052494205514877885,0.5260477023509585,0.8189470989752704,1.0,-0.006344646825609207,0.4562919102060406,0.8604836065125807,0.1754041535129575,0.31460864251334203,0.7484243929920303,0.5494676493588916,0.26506204555020985,,,0.11318875437487042,-0.031356769837192905,-0.15312944674524992,0.07765111764342653,0.07662512631081399,-0.006063059155598392
EEG F8,0.15662226764823786,-0.27362025903367776,-0.4289475178041122,-0.28175082970344506,-0.11347495425920211,-0.4026488703373213,-0.32766771322644356,-0.22880484111510171,-0.3902061965909059,-0.3663317769458553,-0.3745848807015332,-0.3382317710804095,-0.39011082070393405,0.3967111456465689,-0.14576002051425765,-0.19851430013187318,0.8866919057288707,0.5666945382733384,0.1550384550769331,-0.006344646825609207,1.0,0.6552245046543469,0.2460011187137889,0.6914938198685536,0.6969718837828286,0.04656472454064466,0.22458044201827565,0.8517789091144691,,,0.052097068202772795,0.06475568375533579,0.5363383693093629,-0.04196537906239091,-0.04262363261154642,-0.011782328530777982
EEG T4,-0.09814156372697967,-0.28685197618337765,-0.09287056025994023,0.01578667002590966,0.3972692311849346,-0.12840612985600008,-0.04169272319689438,0.1319470022258131,-0.3040637613554903,-0.17627903494173364,-0.09286186612744726,0.003676391355639428,-0.04986834416096992,0.06258250096584743,0.067383039048844,0.15005776207862456,0.5725653605260269,0.8544081120901698,0.5553658715119068,0.4562919102060406,0.6552245046543469,1.0,0.6562898884288688,0.6225303430516629,0.9202039531254602,0.49074610042725963,0.7644294364902771,0.8040580716407039,,,0.17050953475158748,0.04547632282436289,0.2144642148583557,0.036824822549614646,0.03667119206097179,-0.0061087483496771846
EEG T6,-0.2578850904757739,-0.14681786283072115,0.18253288057428063,0.44069099389726024,0.6194425674266805,0.06531767326533616,0.18737472578882663,0.5190442861762089,-0.09135307589290363,0.05885208344265069,0.33616885896399223,0.3264430288154155,0.2458200838740402,-0.19965154336973537,0.37362765569838,0.5282702222753787,0.2051148753271667,0.7174051490573359,0.864540374345386,0.8604836065125807,0.2460011187137889,0.6562898884288688,1.0,0.39748926624204656,0.49202691004199406,0.7061698051012716,0.5773725344861572,0.4774916142381901,,,0.20027946031032784,0.020994346218134764,-0.03456632087849449,0.07065018252150729,0.0729560196913427,-0.01832696587297003
EEG Fc2,0.02282967800620047,-0.19544943555803274,-0.2973645033327931,-0.1253176010452507,-0.00653455555514874,-0.25441098965409015,-0.22838163645589338,-0.10974388210685629,-0.24848391043632015,-0.2679776597935529,-0.25426178430883994,-0.21274779829119084,-0.18096453311361008,0.3574658879567134,0.2367100033494102,-0.055656542548023595,0.8015808252640563,0.7843858629884283,0.36945648566710004,0.1754041535129575,0.6914938198685536,0.6225303430516629,0.39748926624204656,1.0,0.6438142603696249,0.2751116669246636,0.32105510043635677,0.616442168509892,,,0.030709443314416062,0.058108276020981585,0.45991093978742936,-0.03660070041697965,-0.03784937422839923,-0.011193874054281013
EEG Fc6,-0.0301309138683685,-0.30262959760084635,-0.1703420342534408,-0.11056749949385523,0.33340229008722355,-0.1765542352494422,-0.11746937231698916,0.0033654972170781682,-0.3506185061521585,-0.2396617513905711,-0.2189679568261412,-0.09309605232483636,-0.17610520598869575,0.1499664167311319,-0.030408674588299083,0.06001893267679663,0.641517455592459,0.8242576842907184,0.4146965025787989,0.31460864251334203,0.6969718837828286,0.9202039531254602,0.49202691004199406,0.6438142603696249,1.0,0.4074659026462302,0.7686873383545277,0.7630677846601212,,,0.09238286555984533,0.024415865312203962,0.27486650170077076,0.03491428549979693,0.036571672612967995,-0.010468004138079082
EEG Cp2,-0.3751613239626617,-0.28715219858985686,0.29850818074933333,0.5856347329609279,0.6701750229153467,-0.045258597926867344,0.1455729395318743,0.5109832317778508,-0.133149462157051,-0.040055920371812985,0.5747142844940091,0.3907541378307673,0.09336108355712476,-0.39228727958042825,0.4933266496991954,0.8162969254013221,-0.02650989490342041,0.6408710112726717,0.8839370121005881,0.7484243929920303,0.04656472454064466,0.49074610042725963,0.7061698051012716,0.2751116669246636,0.4074659026462302,1.0,0.6392631709153727,0.24633081384959649,,,0.08131845487170458,-0.022110913452292043,-0.15506676118415877,0.13286167651779804,0.13506607302321708,-0.027301858568703426
EEG Cp6,-0.15973344026023487,-0.26527890285906236,0.14182026550423216,0.15387229507553546,0.6487205444016736,0.014345230754321477,0.0965546582906152,0.24312617885658652,-0.22246163243787986,-0.0765489682777968,0.05339600595276192,0.18287531266903084,0.030267537185957778,-0.15277880356850904,0.06507311055577647,0.3522289371646724,0.1515288459320868,0.6874168276171542,0.5511301745463183,0.5494676493588916,0.22458044201827565,0.7644294364902771,0.5773725344861572,0.32105510043635677,0.7686873383545277,0.6392631709153727,1.0,0.40776023013179974,,,0.07852030963699017,-0.015972171716752824,0.024141880310999835,0.08421225601701644,0.08571640139483029,6.729274305630677e-05
EEG F10,-0.1483175686647313,-0.3504661884616956,-0.24686216279273843,-0.0724959048446936,0.15332373781468356,-0.30045674314868226,-0.13881392839730197,0.025639208340802445,-0.3692345478727934,-0.26384967795559233,-0.17469074449601232,-0.1223255040089618,-0.2101511659809786,0.10129379393675768,0.0004551751928763782,-0.017583760451846637,0.6960562955918342,0.6784136266181214,0.36430609720715346,0.26506204555020985,0.8517789091144691,0.8040580716407039,0.4774916142381901,0.616442168509892,0.7630677846601212,0.24633081384959649,0.40776023013179974,1.0,,,0.21516136449755136,0.10955136371494842,0.2603982588901746,-0.013308376985457396,-0.01093517865653049,0.0022208062667332844
SPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.06891498025198949,-0.08341644351720057,-0.028880150809714646,0.019856026605424265,0.030500908933665742,-0.046363777968999334,-0.04417967782855735,0.003226696868858627,-0.048169142986549035,-0.05529088232841175,0.026782433754605234,-0.001345210972095932,0.0034113861460538268,-0.07081951660146509,0.056271728380638056,0.04052062034722369,0.03308742738647565,0.13470844707805665,0.14224178200335397,0.11318875437487042,0.052097068202772795,0.17050953475158748,0.20027946031032784,0.030709443314416062,0.09238286555984533,0.08131845487170458,0.07852030963699017,0.21516136449755136,,,1.0,0.5750422996239313,-0.005772424331482971,0.05692546127790412,0.058786276448759535,0.0002314210490744181
2,0.009719851931226521,0.0044332861045565655,-0.031221876137932196,-0.019114354451141024,-0.06271918989356516,-0.021817152823623415,-0.03820434828161045,-0.06618658300252542,0.0009440258080642886,-0.023355562989509745,-0.042572753862207095,-0.03789794656629457,-0.013396986129680565,0.027145340047051335,0.05726318572402052,-0.04110186578116082,0.06607102738796616,0.031068189326140902,0.010341829691087706,-0.031356769837192905,0.06475568375533579,0.04547632282436289,0.020994346218134764,0.058108276020981585,0.024415865312203962,-0.022110913452292043,-0.015972171716752824,0.10955136371494842,,,0.5750422996239313,1.0,0.06207468936033377,0.03587879276854753,0.03247061494643544,0.024528958115864873
EEG FP2,0.6248476184189088,0.19239445211173314,-0.18532531967845148,-0.27153041183657156,-0.19043555296560338,-0.02112468595386191,-0.1313199067879116,-0.24819927358830068,-0.007503482710850879,-0.04825730213664806,-0.3813172366895586,-0.2500994755394731,-0.1648253811719403,0.6771891562152348,-0.19565819195230252,-0.2755468907677767,0.6097827554485994,0.2037067922785248,-0.11578879903670379,-0.15312944674524992,0.5363383693093629,0.2144642148583557,-0.03456632087849449,0.45991093978742936,0.27486650170077076,-0.15506676118415877,0.024141880310999835,0.2603982588901746,,,-0.005772424331482971,0.06207468936033377,1.0,-0.042800932399520396,-0.049070549192398304,-0.003021940005044924
EEG P9,-0.026636546144250817,-0.026011481434927236,0.09551151697930411,0.09932040242156763,0.09117588416570595,0.025839725232997896,0.06558787430270481,0.07972895892018021,-0.017406418554525224,0.029059678187179055,0.12494349803733576,0.09082120904666963,0.025295496073832597,-0.07617466925298784,0.011206069533243896,0.10814708867891207,-0.06784857657320344,0.028928996692500077,0.09612051055070138,0.07765111764342653,-0.04196537906239091,0.036824822549614646,0.07065018252150729,-0.03660070041697965,0.03491428549979693,0.13286167651779804,0.08421225601701644,-0.013308376985457396,,,0.05692546127790412,0.03587879276854753,-0.042800932399520396,1.0,0.9955659217053141,0.020588307219888764
EEG P10,-0.03406533147210728,-0.031849482088611894,0.0903192956671965,0.09388008179821197,0.08903198109671348,0.02243872851189635,0.060610285380607566,0.07599960444465008,-0.027556807513126565,0.02547430534219422,0.12026613955374316,0.08716143721292341,0.025114031829593878,-0.08218699546746668,0.013929430200715071,0.10743776473044558,-0.06833242505475562,0.030947771145161188,0.09826940136996125,0.07662512631081399,-0.04262363261154642,0.03667119206097179,0.0729560196913427,-0.03784937422839923,0.036571672612967995,0.13506607302321708,0.08571640139483029,-0.01093517865653049,,,0.058786276448759535,0.03247061494643544,-0.049070549192398304,0.9955659217053141,1.0,0.021177787013225525
MK,0.014902270206245783,0.022674372200847837,0.019696874337280144,0.0043028937013877,0.0072650406108403015,0.027120365614292888,0.030546312336730535,0.013326007383664544,0.007720680519655179,0.02769243050381697,-0.019679653460141992,0.015339292340928772,0.013881939035667245,-0.01000184690224989,0.0018179779166993886,-0.039165888654992015,-0.005690760986089572,-0.018879394802072527,-0.027182984408706774,-0.006063059155598392,-0.011782328530777982,-0.0061087483496771846,-0.01832696587297003,-0.011193874054281013,-0.010468004138079082,-0.027301858568703426,6.729274305630677e-05,0.0022208062667332844,,,0.0002314210490744181,0.024528958115864873,-0.003021940005044924,0.020588307219888764,0.021177787013225525,1.0
